full_path,line,fixed_line
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Storkower Straße,41,S41
Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Messe Nord / ICC Witzleben,41,S41
Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Hohenzollerndamm,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Greifswalder Straße,41,S41
Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Sonnenallee,41,S41
Staßfurt|Förderstedt|Eickendorf|Eggersdorf|Schönebeck Bad Salzelmen|Schönebeck Elbe|Magdeburg Buckau,41,RB41
Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Berlin Messe Nord/ICC Witzleben|Westend,41,S41
Grimmenthal|Untermaßfeld|Meiningen|Walldorf Werra|Wasungen|Schwallungen|Wernshausen,41,RB41
Berlin Grünau|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Hermannstraße,41,S41
Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Schöneberg,41,S41
Karlsruhe Hbf|Ettlingen West|Bruchhausen b Ettlingen|Malsch|Malsch Süd|Muggensturm Badesee|Muggensturm|Rastatt,41,RB41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Landsberger Allee,41,S41
Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Messe Nord / ICC Witzleben,41,S41
Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Innsbrucker Platz,41,S41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Treptower Park,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Storkower Straße,41,S41
Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Hermannstraße,41,S41
Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Bundesplatz,41,S41
Magdeburg Hbf|Magdeburg Buckau|Schönebeck Elbe|Schönebeck Bad Salzelmen|Eggersdorf|Eickendorf|Förderstedt|Staßfurt|Neundorf Anh|Güsten,41,RB41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Sonnenallee,41,S41
Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Berlin Messe Nord/ICC Witzleben|Westend,41,S41
Hildburghausen|Reurieth|Themar|Vachdorf|Grimmenthal|Untermaßfeld|Meiningen|Walldorf Werra|Wasungen|Schwallungen|Wernshausen,41,RB41
Berlin Grünau|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Schöneberg,41,S41
Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Heidelberger Platz,41,S41
Magdeburg Hbf|Magdeburg Buckau|Schönebeck Elbe|Schönebeck Süd|Schönebeck Bad Salzelmen|Eggersdorf|Eickendorf|Förderstedt|Staßfurt|Neundorf Anh|Güsten,41,RB41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Treptower Park,41,S41
Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Berlin Messe Nord/ICC Witzleben|Berlin Westend|Berlin Jungfernheide S|Beusselstraße,41,S41
Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Hohenzollerndamm,41,S41
Aschersleben|Schierstedt|Giersleben|Güsten|Neundorf Anh|Staßfurt|Förderstedt|Eickendorf|Eggersdorf|Schönebeck Bad Salzelmen|Schönebeck Elbe|Magdeburg Buckau,41,RB41
Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Schöneberg,41,S41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Hermannstraße,41,S41
Berlin Grünau|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Innsbrucker Platz,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Sonnenallee,41,S41
Berlin Grünau|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Bundesplatz,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Plänterwald,41,S41
Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Innsbrucker Platz,41,S41
Heilbronn Hbf|Heilbronn Sülmertor|Neckarsulm|Neckarsulm Mitte|Neckarsulm Nord|Bad Friedrichshall Kochendorf|Bad Friedrichshall Hbf|Offenau|Gundelsheim Neckar|Haßmersheim|Neckarzimmern|Mosbach Neckarelz|Mosbach West,41,S41
Berlin Grünau|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Heidelberger Platz,41,S41
Eisfeld|Harras Thür|Veilsdorf|Hildburghausen|Reurieth|Themar|Vachdorf|Grimmenthal|Untermaßfeld|Meiningen|Walldorf Werra|Wasungen|Schwallungen|Wernshausen,41,RB41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Plänterwald|Baumschulenweg,41,S41
Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Bundesplatz,41,S41
Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Messe Nord / ICC Witzleben,41,S41
Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Heidelberger Platz,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Hermannstraße,41,S41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Schöneberg,41,S41
Berlin Grünau|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Hohenzollerndamm,41,S41
Magdeburg Hbf|Magdeburg Hasselbachplatz|Magdeburg Buckau|Magdeburg SKET Industriepark|Magdeburg Salbke|Magdeburg Südost|Schönebeck Frohse|Schönebeck Elbe|Schönebeck Süd|Schönebeck Bad Salzelmen|Eggersdorf|Eickendorf|Förderstedt|Staßfurt|Neundorf Anh|Güsten,41,RB41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin Schöneweide S|Johannisthal,41,S41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Innsbrucker Platz,41,S41
Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Hohenzollerndamm,41,S41
Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Berlin Messe Nord/ICC Witzleben|Westend,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin Schöneweide S|Berlin Johannisthal|Berlin Adlershof,41,S41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Bundesplatz,41,S41
Berlin Grünau|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Messe Nord / ICC Witzleben,41,S41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Heidelberger Platz,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Schöneberg,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Innsbrucker Platz,41,S41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Hohenzollerndamm,41,S41
Meiningen|Grimmenthal|Vachdorf|Themar|Reurieth|Hildburghausen|Veilsdorf|Harras Thür|Eisfeld|Bachfeld|Schalkau|Schalkau Mitte|Rauenstein Thür|Seltendorf|Effelder Thür|Mengersgereuth Hämmern|Mengersgereuth Hämmern Ost|Sonneberg Thür West|Sonneberg Thür Hbf,41,RB41
Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Messe Nord / ICC Witzleben,41,S41
Berlin Grünau|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Köllnische Heide|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Berlin Messe Nord/ICC Witzleben|Westend,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Bundesplatz,41,S41
Meiningen|Untermaßfeld|Grimmenthal|Vachdorf|Themar|Reurieth|Hildburghausen|Veilsdorf|Harras Thür|Eisfeld|Bachfeld|Schalkau|Schalkau Mitte|Rauenstein Thür|Seltendorf|Effelder Thür|Mengersgereuth Hämmern|Mengersgereuth Hämmern Ost|Sonneberg Thür West|Sonneberg Thür Hbf,41,RB41
Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Berlin Messe Nord/ICC Witzleben|Westend,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Heidelberger Platz,41,S41
Heilbronn Pfühlpark|Heilbronn Finanzamt|Heilbronn Friedensplatz|Heilbronn Harmonie|Heilbronn Harmonie/Kunsthalle|Heilbronn Theater|Heilbronn Technisches Schulzentrum|Heilbronn Industrieplatz|Heilbronn Hans Rießer Straße|Heilbronn Kaufland|Neckarsulm Süd|Neckarsulm|Neckarsulm Mitte|Neckarsulm Nord|Bad Friedrichshall Kochendorf|Bad Friedrichshall Hbf|Offenau|Gundelsheim Neckar|Haßmersheim|Neckarzimmern|Mosbach Neckarelz|Mosbach West,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Hohenzollerndamm,41,S41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Messe Nord / ICC Witzleben,41,S41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Berlin Messe Nord/ICC Witzleben|Westend,41,S41
Sonneberg Thür Hbf|Sonneberg Thür West|Mengersgereuth Hämmern Ost|Mengersgereuth Hämmern|Effelder Thür|Seltendorf|Rauenstein Thür|Schalkau Mitte|Schalkau|Bachfeld|Eisfeld|Harras Thür|Veilsdorf|Hildburghausen|Reurieth|Themar|Vachdorf|Grimmenthal|Meiningen|Walldorf Werra|Wasungen|Schwallungen|Wernshausen,41,RB41
Sonneberg Thür Hbf|Sonneberg Thür West|Mengersgereuth Hämmern Ost|Mengersgereuth Hämmern|Effelder Thür|Seltendorf|Rauenstein Thür|Schalkau Mitte|Schalkau|Bachfeld|Eisfeld|Harras Thür|Veilsdorf|Hildburghausen|Reurieth|Themar|Vachdorf|Grimmenthal|Untermaßfeld|Meiningen|Walldorf Werra|Wasungen|Schwallungen|Wernshausen,41,RB41
Eppingen|Eppingen West|Sulzfeld Baden|Zaisenhausen|Flehingen|Oberderdingen Flehingen|Bauerbach|Gölshausen Industriegebiet|Gölshausen|Bretten Kupferhälde|Bretten Schulzentrum|Bretten Wannenweg|Bretten Stadtmitte|Bretten|Wössingen Ost|Jöhlingen West|Karlsruhe Durlach|Karlsruhe Hbf|Ettlingen West|Bruchhausen b Ettlingen|Malsch|Malsch Süd|Muggensturm Badesee|Muggensturm|Rastatt,41,RB41
Forbach Schwarzw|Gausbach|Langenbrand|Au im Murgtal|Weisenbach|Hilpertsau|Obertsrot|Gernsbach Mitte|Gernsbach Bf|Hörden|Ottenau|Gaggenau Mercedes Benz Werk|Gaggenau Bf|Bad Rotenfels Weinbrennerstraße|Bad Rotenfels Bf|Bad Rotenfels Schloss|Bischweier|Kuppenheim|Rastatt|Muggensturm|Muggensturm Badesee|Malsch Süd|Malsch|Bruchhausen b Ettlingen|Ettlingen West,41,RB41
Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Berlin Messe Nord/ICC Witzleben|Berlin Westend|Berlin Jungfernheide S|Beusselstraße,41,S41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Messe Nord / ICC Witzleben,41,S41
Forbach Schwarzw|Gausbach|Langenbrand|Au im Murgtal|Weisenbach|Hilpertsau|Obertsrot|Gernsbach Mitte|Gernsbach Bf|Hörden|Ottenau|Gaggenau Mercedes Benz Werk|Gaggenau Bf|Bad Rotenfels Weinbrennerstraße|Bad Rotenfels Bf|Bad Rotenfels Schloss|Bischweier|Kuppenheim|Rastatt Beinle|Rastatt|Muggensturm|Muggensturm Badesee|Malsch Süd|Malsch|Bruchhausen b Ettlingen|Ettlingen West,41,RB41
Berlin Beusselstraße|Berlin Westhafen|Berlin Wedding|Berlin Gesundbrunnen S|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz S|Berlin Treptower Park|Berlin Sonnenallee|Berlin Neukölln|Berlin Hermannstraße|Berlin Tempelhof|Berlin Südkreuz S|Berlin Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz|Berlin Heidelberger Platz|Berlin Hohenzollerndamm|Berlin Halensee|Berlin Westkreuz|Berlin Messe Nord/ICC Witzleben|Westend,41,S41
Forbach Schwarzw|Raumünzach|Kirschbaumwasen|Schönmünzach|Schwarzenberg|Huzenbach|Röt|Heselbach|Klosterreichenbach|Baiersbronn Schule|Baiersbronn Bf|Friedrichstal b Freudenstadt|Freudenstadt Stadt|Freudenstadt Schulzentrum|Freudenstadt Industriegebiet|Freudenstadt Hbf|Grüntal Wittlensweiler|Dornstetten Aach|Dornstetten|Schopfloch b Freudenstadt|Bittelbronn|Horb Heiligenfeld|Hochdorf b Horb|Eutingen Nord|Eutingen im Gäu|Ergenzingen|Bondorf b Herrenberg|Gäufelden,41,RB41
Marksuhl|Ettenhausen|Oberrohn|Bad Salzungen|Immelborn|Breitungen Werra|Wernshausen|Schwallungen|Wasungen|Walldorf Werra|Meiningen|Grimmenthal|Vachdorf|Themar|Reurieth|Hildburghausen|Veilsdorf|Harras Thür|Eisfeld|Bachfeld|Schalkau|Schalkau Mitte|Rauenstein Thür|Seltendorf|Effelder Thür|Mengersgereuth Hämmern|Mengersgereuth Hämmern Ost|Sonneberg Thür West|Sonneberg Thür Hbf,41,RB41
